-5.000000000000000278e-02	3.319848793614269575e+51	4.590953621937531903e+43	4.283567629279700437e+46
-4.499999999999999833e-02	3.343023863656768869e+51	2.094337279458457872e+45	4.909531638076187777e+46
-4.000000000000000083e-02	3.183365619957257583e+51	1.903715701516861906e+46	5.524106262530537372e+46
-3.500000000000000333e-02	3.036888678846792603e+51	5.619372736097658543e+46	5.614325119918960452e+46
-2.999999999999999889e-02	2.855583428394759947e+51	9.605206701950835712e+46	4.981901953951492190e+46
-2.500000000000000139e-02	2.584721390049889129e+51	1.246437066856946667e+47	4.055708122593187738e+46
-2.000000000000000042e-02	2.261936232536279748e+51	1.430668552534296322e+47	3.199394538698990587e+46
-1.499999999999999944e-02	1.959692821114862503e+51	1.567106139503352879e+47	2.520045820914076257e+46
-1.000000000000000021e-02	1.751263900141117817e+51	1.693408412634363455e+47	2.018057916165445639e+46
-5.000000000000000104e-03	1.696585613563450334e+51	1.842043736534999143e+47	1.653464176033558536e+46
0.000000000000000000e+00	1.875988977199285982e+51	2.039338222066970371e+47	1.395443305561808461e+46
1.000000000000000021e-03	1.950825873215329061e+51	2.084569179618776015e+47	1.353980355584754650e+46
2.000000000000000042e-03	2.042280609831119904e+51	2.131399285871782321e+47	1.315432273865117626e+46
3.000000000000000062e-03	2.152605932786249449e+51	2.179697279902128511e+47	1.279600759510581559e+46
4.000000000000000083e-03	2.284445228385321799e+51	2.229294666287212650e+47	1.246301240085139614e+46
5.000000000000000104e-03	2.441096957075944844e+51	2.280038738317541496e+47	1.215415797722333775e+46
6.000000000000000125e-03	2.626637682108761084e+51	2.331817982238766082e+47	1.186881768290005850e+46
7.000000000000000146e-03	2.846018210772686771e+51	2.384409633284114089e+47	1.160818176908313994e+46
8.000000000000000167e-03	3.105026284089268129e+51	2.437608433568986765e+47	1.137988216014287931e+46
8.999999999999999320e-03	3.410065357549294510e+51	2.491266761112627017e+47	1.126558362637949592e+46
1.000000000000000021e-02	3.767736383087791374e+51	2.549686357298937529e+47	1.283862000341906336e+46
1.099999999999999936e-02	4.183881722903723372e+51	2.670141227884293222e+47	3.411732205395141119e+46
1.200000000000000025e-02	4.663182520025635771e+51	3.225250404272317976e+47	1.941613264651702402e+47
1.299999999999999940e-02	5.209420387314822939e+51	5.682114471576368184e+47	9.762160316618479710e+47
1.400000000000000029e-02	5.833156092046023967e+51	1.408577347120215351e+48	3.746495968616924255e+48
1.499999999999999944e-02	6.560720780881488559e+51	3.679432474049451628e+48	1.135624470317168239e+49
1.600000000000000033e-02	7.442105054394794342e+51	8.784834815018203744e+48	2.851402548037099683e+49
1.700000000000000122e-02	8.545088628631604326e+51	1.866293264751103707e+49	6.135052905370000081e+49
1.799999999999999864e-02	9.942906231206420655e+51	3.581669133903022849e+49	1.168379421980000119e+50
1.899999999999999953e-02	1.168446281110498293e+52	6.303539591515766717e+49	2.008336779999999415e+50
2.000000000000000042e-02	1.378181625854678738e+52	1.035704193808618930e+50	3.174181142500000331e+50
2.100000000000000130e-02	1.619390909494886202e+52	1.607511567388393587e+50	4.673497356400000739e+50
2.199999999999999872e-02	1.883775541149939038e+52	2.384332785503272937e+50	6.491289025299999467e+50
2.299999999999999961e-02	2.159508396152048262e+52	3.400755231706889566e+50	8.585344352099999986e+50
2.400000000000000050e-02	2.433951782153928987e+52	4.692258704940098900e+50	1.090788745880000031e+51
2.500000000000000139e-02	2.694932923115310229e+52	6.290433621220100709e+50	1.341191103630000198e+51
2.599999999999999881e-02	2.932092001896600885e+52	8.215472730858502301e+50	1.605586741150000318e+51
2.699999999999999969e-02	3.138037809780800486e+52	1.047540580640700361e+51	1.881150932570000663e+51
2.800000000000000058e-02	3.308105398514099626e+52	1.305898212759100002e+51	2.166004811160000116e+51
2.900000000000000147e-02	3.440285441441000446e+52	1.593639120273299596e+51	2.458940551150000074e+51
2.999999999999999889e-02	3.535008423771000458e+52	1.905912590702400290e+51	2.759168111240000110e+51
3.099999999999999978e-02	3.594159628535000454e+52	2.236285656399999862e+51	3.065493405900000528e+51
3.200000000000000067e-02	3.620999837985006216e+52	2.577071651952999938e+51	3.375961959600000866e+51
3.300000000000000155e-02	3.619476865745126200e+52	2.920346238156000524e+51	3.688062284499999765e+51
3.400000000000000244e-02	3.593547067905375204e+52	3.258359230287999844e+51	3.998793972899999568e+51
3.500000000000000333e-02	3.547464710619020911e+52	3.583533700529999626e+51	4.304563145199999205e+51
3.599999999999999728e-02	3.485460022207004133e+52	3.889729390356999632e+51	4.602306316100000482e+51
3.699999999999999817e-02	3.411510314604861933e+52	4.171654481460000218e+51	4.889287115500000437e+51
3.799999999999999906e-02	3.329140188053825704e+52	4.425051631770000247e+51	5.163308430099999824e+51
3.899999999999999994e-02	3.241350493574720164e+52	4.647274857902000737e+51	5.423154042000000140e+51
4.000000000000000083e-02	3.150655739955829663e+52	4.836484575117000585e+51	5.668066200599998870e+51
4.100000000000000172e-02	3.058764234144300230e+52	4.992994175185000873e+51	5.897775564900000250e+51
4.200000000000000261e-02	2.967038170431399523e+52	5.116456782740000730e+51	6.112044219399997980e+51
4.299999999999999656e-02	2.876210538018700817e+52	5.209830136680001411e+51	6.311078071700001389e+51
